Freq.	V(vout)
Step Information: Rc=100  (Run: 1/18)
2.20086690902365e+002	(-1.19093468316872e+001dB,-1.79727896532179e+002°)
2.21617514897754e+002	(-1.19093455226693e+001dB,-1.79729777416352e+002°)
2.23158986616071e+002	(-1.19093442316724e+001dB,-1.79731645318276e+002°)
2.24711180118085e+002	(-1.19093429584488e+001dB,-1.79733500327698e+002°)
2.26274169979701e+002	(-1.19093417027536e+001dB,-1.79735342533723e+002°)
2.27848031295537e+002	(-1.19093404643457e+001dB,-1.79737172024820e+002°)
2.29432839682538e+002	(-1.19093392429870e+001dB,-1.79738988888902e+002°)
2.31028671283605e+002	(-1.19093380384425e+001dB,-1.79740793213246e+002°)
2.32635602771256e+002	(-1.19093368504812e+001dB,-1.79742585084530e+002°)
2.34253711351306e+002	(-1.19093356788745e+001dB,-1.79744364588808e+002°)
2.35883074766582e+002	(-1.19093345233973e+001dB,-1.79746131811589e+002°)
2.37523771300654e+002	(-1.19093333838277e+001dB,-1.79747886837757e+002°)
2.39175879781596e+002	(-1.19093322599465e+001dB,-1.79749629751618e+002°)
2.40839479585777e+002	(-1.19093311515378e+001dB,-1.79751360636912e+002°)
2.42514650641670e+002	(-1.19093300583889e+001dB,-1.79753079576766e+002°)
2.44201473433696e+002	(-1.19093289802892e+001dB,-1.79754786653774e+002°)
2.45900029006089e+002	(-1.19093279170316e+001dB,-1.79756481949935e+002°)
2.47610398966789e+002	(-1.19093268684120e+001dB,-1.79758165546690e+002°)
2.49332665491367e+002	(-1.19093258342292e+001dB,-1.79759837524917e+002°)
2.51066911326967e+002	(-1.19093248142837e+001dB,-1.79761497964937e+002°)
2.52813219796288e+002	(-1.19093238083800e+001dB,-1.79763146946521e+002°)
2.54571674801581e+002	(-1.19093228163244e+001dB,-1.79764784548870e+002°)
2.56342360828686e+002	(-1.19093218379266e+001dB,-1.79766410850666e+002°)
2.58125362951087e+002	(-1.19093208729986e+001dB,-1.79768025930025e+002°)
2.59920766834002e+002	(-1.19093199213545e+001dB,-1.79769629864550e+002°)
2.61728658738497e+002	(-1.19093189828123e+001dB,-1.79771222731286e+002°)
2.63549125525631e+002	(-1.19093180571907e+001dB,-1.79772804606750e+002°)
2.65382254660629e+002	(-1.19093171443124e+001dB,-1.79774375566936e+002°)
2.67228134217086e+002	(-1.19093162440018e+001dB,-1.79775935687314e+002°)
2.69086852881196e+002	(-1.19093153560854e+001dB,-1.79777485042825e+002°)
2.70958499956016e+002	(-1.19093144803936e+001dB,-1.79779023707911e+002°)
2.72843165365754e+002	(-1.19093136167572e+001dB,-1.79780551756491e+002°)
2.74740939660089e+002	(-1.19093127650108e+001dB,-1.79782069261956e+002°)
2.76651914018525e+002	(-1.19093119249902e+001dB,-1.79783576297223e+002°)
2.78576180254768e+002	(-1.19093110965343e+001dB,-1.79785072934685e+002°)
2.80513830821139e+002	(-1.19093102794840e+001dB,-1.79786559246246e+002°)
2.82464958813018e+002	(-1.19093094736822e+001dB,-1.79788035303291e+002°)
2.84429657973311e+002	(-1.19093086789739e+001dB,-1.79789501176750e+002°)
2.86408022696959e+002	(-1.19093078952062e+001dB,-1.79790956937039e+002°)
2.88400148035474e+002	(-1.19093071222289e+001dB,-1.79792402654094e+002°)
2.90406129701500e+002	(-1.19093063598932e+001dB,-1.79793838397360e+002°)
2.92426064073417e+002	(-1.19093056080528e+001dB,-1.79795264235821e+002°)
2.94460048199969e+002	(-1.19093048665628e+001dB,-1.79796680237962e+002°)
2.96508179804927e+002	(-1.19093041352813e+001dB,-1.79798086471828e+002°)
2.98570557291787e+002	(-1.19093034140675e+001dB,-1.79799483004967e+002°)
3.00647279748492e+002	(-1.19093027027825e+001dB,-1.79800869904464e+002°)
3.02738446952199e+002	(-1.19093020012899e+001dB,-1.79802247236962e+002°)
3.04844159374069e+002	(-1.19093013094550e+001dB,-1.79803615068610e+002°)
3.06964518184094e+002	(-1.19093006271448e+001dB,-1.79804973465132e+002°)
3.09099625255960e+002	(-1.19092999542276e+001dB,-1.79806322491786e+002°)
3.11249583171940e+002	(-1.19092992905748e+001dB,-1.79807662213383e+002°)
3.13414495227826e+002	(-1.19092986360586e+001dB,-1.79808992694275e+002°)
3.15594465437884e+002	(-1.19092979905531e+001dB,-1.79810313998394e+002°)
3.17789598539861e+002	(-1.19092973539344e+001dB,-1.79811626189204e+002°)
3.20000000000009e+002	(-1.19092967260801e+001dB,-1.79812929329749e+002°)
3.22225776018160e+002	(-1.19092961068696e+001dB,-1.79814223482647e+002°)
3.24467033532819e+002	(-1.19092954961841e+001dB,-1.79815508710053e+002°)
3.26723880226312e+002	(-1.19092948939057e+001dB,-1.79816785073720e+002°)
3.28996424529951e+002	(-1.19092942999190e+001dB,-1.79818052634957e+002°)
3.31284775629251e+002	(-1.19092937141101e+001dB,-1.79819311454679e+002°)
3.33589043469169e+002	(-1.19092931363657e+001dB,-1.79820561593348e+002°)
3.35909338759392e+002	(-1.19092925665756e+001dB,-1.79821803111026e+002°)
3.38245772979652e+002	(-1.19092920046293e+001dB,-1.79823036067356e+002°)
3.40598458385085e+002	(-1.19092914504200e+001dB,-1.79824260521574e+002°)
3.42967508011624e+002	(-1.19092909038404e+001dB,-1.79825476532505e+002°)
3.45353035681427e+002	(-1.19092903647856e+001dB,-1.79826684158569e+002°)
3.47755156008349e+002	(-1.19092898331519e+001dB,-1.79827883457784e+002°)
3.50173984403447e+002	(-1.19092893088375e+001dB,-1.79829074487758e+002°)
3.52609637080526e+002	(-1.19092887917416e+001dB,-1.79830257305727e+002°)
3.55062231061721e+002	(-1.19092882817644e+001dB,-1.79831431968509e+002°)
3.57531884183121e+002	(-1.19092877788082e+001dB,-1.79832598532530e+002°)
3.60018715100430e+002	(-1.19092872827763e+001dB,-1.79833757053837e+002°)
3.62522843294667e+002	(-1.19092867935731e+001dB,-1.79834907588095e+002°)
3.65044389077907e+002	(-1.19092863111050e+001dB,-1.79836050190577e+002°)
3.67583473599063e+002	(-1.19092858352794e+001dB,-1.79837184916172e+002°)
3.70140218849704e+002	(-1.19092853660042e+001dB,-1.79838311819399e+002°)
3.72714747669917e+002	(-1.19092849031899e+001dB,-1.79839430954393e+002°)
3.75307183754213e+002	(-1.19092844467471e+001dB,-1.79840542374930e+002°)
3.77917651657462e+002	(-1.19092839965882e+001dB,-1.79841646134383e+002°)
3.80546276800883e+002	(-1.19092835526270e+001dB,-1.79842742285809e+002°)
3.83193185478069e+002	(-1.19092831147774e+001dB,-1.79843830881854e+002°)
3.85858504861056e+002	(-1.19092826829562e+001dB,-1.79844911974809e+002°)
3.88542363006427e+002	(-1.19092822570797e+001dB,-1.79845985616630e+002°)
3.91244888861474e+002	(-1.19092818370664e+001dB,-1.79847051858893e+002°)
3.93966212270386e+002	(-1.19092814228354e+001dB,-1.79848110752822e+002°)
3.96706463980488e+002	(-1.19092810143075e+001dB,-1.79849162349279e+002°)
3.99465775648529e+002	(-1.19092806114034e+001dB,-1.79850206698803e+002°)
4.02244279846998e+002	(-1.19092802140466e+001dB,-1.79851243851557e+002°)
4.05042110070503e+002	(-1.19092798221603e+001dB,-1.79852273857368e+002°)
4.07859400742177e+002	(-1.19092794356687e+001dB,-1.79853296765727e+002°)
4.10696287220143e+002	(-1.19092790544983e+001dB,-1.79854312625778e+002°)
4.13552905804011e+002	(-1.19092786785756e+001dB,-1.79855321486318e+002°)
4.16429393741432e+002	(-1.19092783078282e+001dB,-1.79856323395824e+002°)
4.19325889234690e+002	(-1.19092779421851e+001dB,-1.79857318402425e+002°)
4.22242531447340e+002	(-1.19092775815757e+001dB,-1.79858306553927e+002°)
4.25179460510898e+002	(-1.19092772259311e+001dB,-1.79859287897809e+002°)
4.28136817531570e+002	(-1.19092768751825e+001dB,-1.79860262481208e+002°)
4.31114744597035e+002	(-1.19092765292629e+001dB,-1.79861230350953e+002°)
4.34113384783269e+002	(-1.19092761881055e+001dB,-1.79862191553541e+002°)
4.37132882161421e+002	(-1.19092758516449e+001dB,-1.79863146135148e+002°)
4.40173381804733e+002	(-1.19092755198167e+001dB,-1.79864094141645e+002°)
4.43235029795511e+002	(-1.19092751925565e+001dB,-1.79865035618573e+002°)
4.46317973232145e+002	(-1.19092748698018e+001dB,-1.79865970611159e+002°)
4.49422360236174e+002	(-1.19092745514906e+001dB,-1.79866899164329e+002°)
4.52548339959406e+002	(-1.19092742375618e+001dB,-1.79867821322685e+002°)
4.55696062591078e+002	(-1.19092739279546e+001dB,-1.79868737130546e+002°)
4.58865679365080e+002	(-1.19092736226101e+001dB,-1.79869646631902e+002°)
4.62057342567214e+002	(-1.19092733214689e+001dB,-1.79870549870448e+002°)
4.65271205542515e+002	(-1.19092730244741e+001dB,-1.79871446889580e+002°)
4.68507422702616e+002	(-1.19092727315680e+001dB,-1.79872337732389e+002°)
4.71766149533168e+002	(-1.19092724426941e+001dB,-1.79873222441685e+002°)
4.75047542601312e+002	(-1.19092721577976e+001dB,-1.79874101059961e+002°)
4.78351759563197e+002	(-1.19092718768232e+001dB,-1.79874973629440e+002°)
4.81678959171558e+002	(-1.19092715997168e+001dB,-1.79875840192041e+002°)
4.85029301283344e+002	(-1.19092713264253e+001dB,-1.79876700789389e+002°)
4.88402946867396e+002	(-1.19092710568967e+001dB,-1.79877555462839e+002°)
4.91800058012181e+002	(-1.19092707910784e+001dB,-1.79878404253443e+002°)
4.95220797933582e+002	(-1.19092705289200e+001dB,-1.79879247201996e+002°)
4.98665330982737e+002	(-1.19092702703704e+001dB,-1.79880084348983e+002°)
5.02133822653938e+002	(-1.19092700153805e+001dB,-1.79880915734626e+002°)
5.05626439592579e+002	(-1.19092697639013e+001dB,-1.79881741398871e+002°)
5.09143349603166e+002	(-1.19092695158838e+001dB,-1.79882561381390e+002°)
5.12684721657376e+002	(-1.19092692712811e+001dB,-1.79883375721567e+002°)
5.16250725902179e+002	(-1.19092690300458e+001dB,-1.79884184458536e+002°)
5.19841533668009e+002	(-1.19092687921317e+001dB,-1.79884987631146e+002°)
5.23457317476998e+002	(-1.19092685574932e+001dB,-1.79885785277985e+002°)
5.27098251051265e+002	(-1.19092683260848e+001dB,-1.79886577437384e+002°)
5.30764509321261e+002	(-1.19092680978624e+001dB,-1.79887364147388e+002°)
5.34456268434175e+002	(-1.19092678727818e+001dB,-1.79888145445805e+002°)
5.38173705762396e+002	(-1.19092676508001e+001dB,-1.79888921370166e+002°)
5.41916999912037e+002	(-1.19092674318741e+001dB,-1.79889691957751e+002°)
5.45686330731512e+002	(-1.19092672159625e+001dB,-1.79890457245580e+002°)
5.49481879320182e+002	(-1.19092670030232e+001dB,-1.79891217270425e+002°)
5.53303828037053e+002	(-1.19092667930154e+001dB,-1.79891972068799e+002°)
5.57152360509539e+002	(-1.19092665858991e+001dB,-1.79892721676959e+002°)
5.61027661642283e+002	(-1.19092663816343e+001dB,-1.79893466130934e+002°)
5.64929917626039e+002	(-1.19092661801811e+001dB,-1.79894205466475e+002°)
5.68859315946625e+002	(-1.19092659815016e+001dB,-1.79894939719112e+002°)
5.72816045393923e+002	(-1.19092657855575e+001dB,-1.79895668924125e+002°)
5.76800296070952e+002	(-1.19092655923110e+001dB,-1.79896393116536e+002°)
5.80812259403004e+002	(-1.19092654017247e+001dB,-1.79897112331142e+002°)
5.84852128146837e+002	(-1.19092652137625e+001dB,-1.79897826602511e+002°)
5.88920096399941e+002	(-1.19092650283879e+001dB,-1.79898535964940e+002°)
5.93016359609859e+002	(-1.19092648455653e+001dB,-1.79899240452519e+002°)
5.97141114583579e+002	(-1.19092646652598e+001dB,-1.79899940099097e+002°)
6.01294559496990e+002	(-1.19092644874368e+001dB,-1.79900634938286e+002°)
6.05476893904404e+002	(-1.19092643120615e+001dB,-1.79901325003466e+002°)
6.09688318748142e+002	(-1.19092641391010e+001dB,-1.79902010327793e+002°)
6.13929036368192e+002	(-1.19092639685213e+001dB,-1.79902690944195e+002°)
6.18199250511924e+002	(-1.19092638002902e+001dB,-1.79903366885370e+002°)
6.22499166343886e+002	(-1.19092636343751e+001dB,-1.79904038183792e+002°)
6.26828990455656e+002	(-1.19092634707443e+001dB,-1.79904704871713e+002°)
6.31188930875773e+002	(-1.19092633093661e+001dB,-1.79905366981171e+002°)
6.35579197079727e+002	(-1.19092631502097e+001dB,-1.79906024543963e+002°)
6.40000000000024e+002	(-1.19092629932443e+001dB,-1.79906677591695e+002°)
6.44451552036324e+002	(-1.19092628384402e+001dB,-1.79907326155734e+002°)
6.48934067065643e+002	(-1.19092626857670e+001dB,-1.79907970267241e+002°)
6.53447760452628e+002	(-1.19092625351957e+001dB,-1.79908609957163e+002°)
6.57992849059907e+002	(-1.19092623866977e+001dB,-1.79909245256240e+002°)
6.62569551258507e+002	(-1.19092622402436e+001dB,-1.79909876194982e+002°)
6.67178086938343e+002	(-1.19092620958062e+001dB,-1.79910502803711e+002°)
6.71818677518788e+002	(-1.19092619533568e+001dB,-1.79911125112530e+002°)
6.76491545959309e+002	(-1.19092618128689e+001dB,-1.79911743151339e+002°)
6.81196916770176e+002	(-1.19092616743151e+001dB,-1.79912356949826e+002°)
6.85935016023254e+002	(-1.19092615376685e+001dB,-1.79912966537488e+002°)
6.90706071362860e+002	(-1.19092614029034e+001dB,-1.79913571943610e+002°)
6.95510312016704e+002	(-1.19092612699940e+001dB,-1.79914173197277e+002°)
7.00347968806900e+002	(-1.19092611389138e+001dB,-1.79914770327376e+002°)
7.05219274161058e+002	(-1.19092610096381e+001dB,-1.79915363362595e+002°)
7.10124462123448e+002	(-1.19092608821424e+001dB,-1.79915952331431e+002°)
7.15063768366248e+002	(-1.19092607564020e+001dB,-1.79916537262177e+002°)
7.20037430200866e+002	(-1.19092606323926e+001dB,-1.79917118182934e+002°)
7.25045686589339e+002	(-1.19092605100906e+001dB,-1.79917695121618e+002°)
7.30088778155819e+002	(-1.19092603894724e+001dB,-1.79918268105942e+002°)
7.35166947198131e+002	(-1.19092602705146e+001dB,-1.79918837163438e+002°)
7.40280437699413e+002	(-1.19092601531942e+001dB,-1.79919402321445e+002°)
7.45429495339841e+002	(-1.19092600374894e+001dB,-1.79919963607119e+002°)
7.50614367508432e+002	(-1.19092599233773e+001dB,-1.79920521047423e+002°)
7.55835303314929e+002	(-1.19092598108361e+001dB,-1.79921074669142e+002°)
7.61092553601771e+002	(-1.19092596998446e+001dB,-1.79921624498869e+002°)
7.66386370956144e+002	(-1.19092595903812e+001dB,-1.79922170563025e+002°)
7.71717009722117e+002	(-1.19092594824244e+001dB,-1.79922712887848e+002°)
7.77084726012860e+002	(-1.19092593759541e+001dB,-1.79923251499389e+002°)
7.82489777722955e+002	(-1.19092592709493e+001dB,-1.79923786423530e+002°)
7.87932424540777e+002	(-1.19092591673905e+001dB,-1.79924317685968e+002°)
7.93412927960983e+002	(-1.19092590652570e+001dB,-1.79924845312224e+002°)
7.98931551297063e+002	(-1.19092589645298e+001dB,-1.79925369327655e+002°)
8.04488559694002e+002	(-1.19092588651895e+001dB,-1.79925889757437e+002°)
8.10084220141011e+002	(-1.19092587672164e+001dB,-1.79926406626566e+002°)
8.15718801484360e+002	(-1.19092586705924e+001dB,-1.79926919959883e+002°)
8.21392574440291e+002	(-1.19092585752983e+001dB,-1.79927429782051e+002°)
8.27105811608028e+002	(-1.19092584813165e+001dB,-1.79927936117555e+002°)
8.32858787482871e+002	(-1.19092583886283e+001dB,-1.79928438990733e+002°)
8.38651778469386e+002	(-1.19092582972165e+001dB,-1.79928938425741e+002°)
8.44485062894686e+002	(-1.19092582070630e+001dB,-1.79929434446572e+002°)
8.50358921021801e+002	(-1.19092581181504e+001dB,-1.79929927077061e+002°)
8.56273635063146e+002	(-1.19092580304621e+001dB,-1.79930416340872e+002°)
8.62229489194076e+002	(-1.19092579439807e+001dB,-1.79930902261517e+002°)
8.68226769566545e+002	(-1.19092578586901e+001dB,-1.79931384862338e+002°)
8.74265764322848e+002	(-1.19092577745737e+001dB,-1.79931864166528e+002°)
8.80346763609472e+002	(-1.19092576916153e+001dB,-1.79932340197104e+002°)
8.86470059591028e+002	(-1.19092576097992e+001dB,-1.79932812976947e+002°)
8.92635946464296e+002	(-1.19092575291088e+001dB,-1.79933282528764e+002°)
8.98844720472355e+002	(-1.19092574495300e+001dB,-1.79933748875125e+002°)
9.05096679918818e+002	(-1.19092573710466e+001dB,-1.79934212038422e+002°)
9.11392125182163e+002	(-1.19092572936434e+001dB,-1.79934672040918e+002°)
9.17731358730167e+002	(-1.19092572173061e+001dB,-1.79935128904710e+002°)
9.24114685134435e+002	(-1.19092571420196e+001dB,-1.79935582651748e+002°)
9.30542411085037e+002	(-1.19092570677694e+001dB,-1.79936033303834e+002°)
9.37014845405239e+002	(-1.19092569945415e+001dB,-1.79936480882619e+002°)
9.43532299066344e+002	(-1.19092569223218e+001dB,-1.79936925409604e+002°)
9.50095085202631e+002	(-1.19092568510962e+001dB,-1.79937366906150e+002°)
9.56703519126400e+002	(-1.19092567808514e+001dB,-1.79937805393467e+002°)
9.63357918343123e+002	(-1.19092567115736e+001dB,-1.79938240892623e+002°)
9.70058602566695e+002	(-1.19092566432492e+001dB,-1.79938673424543e+002°)
9.76805893734798e+002	(-1.19092565758657e+001dB,-1.79939103010003e+002°)
9.83600116024369e+002	(-1.19092565094097e+001dB,-1.79939529669649e+002°)
9.90441595867171e+002	(-1.19092564438687e+001dB,-1.79939953423973e+002°)
9.97330661965481e+002	(-1.19092563792299e+001dB,-1.79940374293339e+002°)
1.00426764530788e+003	(-1.19092563154809e+001dB,-1.79940792297966e+002°)
1.01125287918517e+003	(-1.19092562526098e+001dB,-1.79941207457940e+002°)
1.01828669920634e+003	(-1.19092561906040e+001dB,-1.79941619793204e+002°)
1.02536944331476e+003	(-1.19092561294520e+001dB,-1.79942029323569e+002°)
1.03250145180437e+003	(-1.19092560691417e+001dB,-1.79942436068713e+002°)
1.03968306733603e+003	(-1.19092560096618e+001dB,-1.79942840048175e+002°)
1.04691463495400e+003	(-1.19092559510005e+001dB,-1.79943241281366e+002°)
1.05419650210254e+003	(-1.19092558931467e+001dB,-1.79943639787564e+002°)
1.06152901864253e+003	(-1.19092558360898e+001dB,-1.79944035585915e+002°)
1.06891253686836e+003	(-1.19092557798180e+001dB,-1.79944428695435e+002°)
1.07634741152480e+003	(-1.19092557243213e+001dB,-1.79944819135010e+002°)
1.08383399982408e+003	(-1.19092556695879e+001dB,-1.79945206923400e+002°)
1.09137266146303e+003	(-1.19092556156083e+001dB,-1.79945592079235e+002°)
1.09896375864037e+003	(-1.19092555623722e+001dB,-1.79945974621021e+002°)
1.10660765607411e+003	(-1.19092555098687e+001dB,-1.79946354567140e+002°)
1.11430472101909e+003	(-1.19092554580880e+001dB,-1.79946731935838e+002°)
1.12205532328457e+003	(-1.19092554070200e+001dB,-1.79947106745257e+002°)
1.12985983525209e+003	(-1.19092553566549e+001dB,-1.79947479013395e+002°)
1.13771863189326e+003	(-1.19092553069837e+001dB,-1.79947848758144e+002°)
1.14563209078785e+003	(-1.19092552579961e+001dB,-1.79948215997267e+002°)
1.15360059214191e+003	(-1.19092552096826e+001dB,-1.79948580748405e+002°)
1.16162451880602e+003	(-1.19092551620343e+001dB,-1.79948943029085e+002°)
1.16970425629368e+003	(-1.19092551150418e+001dB,-1.79949302856715e+002°)
1.17784019279989e+003	(-1.19092550686966e+001dB,-1.79949660248579e+002°)
1.18603271921973e+003	(-1.19092550229891e+001dB,-1.79950015221852e+002°)
1.19428222916717e+003	(-1.19092549779109e+001dB,-1.79950367793583e+002°)
1.20258911899399e+003	(-1.19092549334532e+001dB,-1.79950717980716e+002°)
1.21095378780882e+003	(-1.19092548896074e+001dB,-1.79951065800075e+002°)
1.21937663749629e+003	(-1.19092548463656e+001dB,-1.79951411268371e+002°)
1.22785807273639e+003	(-1.19092548037187e+001dB,-1.79951754402202e+002°)
1.23639850102386e+003	(-1.19092547616592e+001dB,-1.79952095218052e+002°)
1.24499833268778e+003	(-1.19092547201784e+001dB,-1.79952433732298e+002°)
1.25365798091132e+003	(-1.19092546792687e+001dB,-1.79952769961204e+002°)
1.26237786175156e+003	(-1.19092546389222e+001dB,-1.79953103920926e+002°)
1.27115839415946e+003	(-1.19092545991310e+001dB,-1.79953435627502e+002°)
